codigo,producto,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152
P067,Productos de la impresión,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7625007404787e-07,0,0,0,0,7.9793933472236e-05,0,8.06041128137503e-05,0,0,0,0,0,2.40315403122974e-05,5.43825323757015e-05,3.73212478396843e-05,2.60816296792074e-10,0,0.000105180846071909,0.00374986479503128,5.08840479963535e-05,5.65142753779619e-05,6.00860802932206e-06,0,3.38150075133791e-06,0.000709449528994014,0.000742789222057171,6.2996742909945e-05,6.12128144650832e-05,0.000122627739055546,5.8058444108822e-05,3.35615587584116e-05,0.000145734402879317,3.07902697127894e-06,0.000104024933552688,0.00225907839391549,2.68139520397604e-05,2.30217436778662e-05,0.000464846028548035,0.00696736809792693,0.00739948734725715,8.39051542537637e-05,9.41067598055396e-05,0,5.18513844600999e-05,4.46296425645419e-07,0.000134285912996267,0.000101315786518016,0.0115456463532598,0.0010367536884154,1.22459377912512e-05,0,2.33685867408494e-05,5.62618647044143e-15,0.000172745075349911,0.00228441592948217,0.00196038603131935,0.000176681090321018,8.92745662808683e-05,0.000168337466261089,0.000205868548075623,0.000176405482128924,4.81812717196382e-06,0,6.06170394040139e-05,7.60770861599918e-05,2.82785697392888e-05,3.18123297245668e-06,0,0,0.000238303105673593,0,2.80271625681419e-05,0.000122762018034753,1.3163094965091e-07,0.000289754353858179,2.33271069236904e-06,0.000159353361746237,0.000617639156817207,2.62914532727913e-08,0,0,6.16602412843469e-07,1.50088510136864e-05,0.00555682691138428,0.00171711042613258,0.0011149336697541,0.00104882434968039,0.0001208181404358,0.000343377062441142,0.000813273879234112,0.00101931737609566,0.00153551063257482,0.00301865656643582,0.0015073252136714,6.84248221461976e-06,0.00936038896458288,0.00542740702598003,0.000356408203944556,0.000488089274942663,1.31554439864215e-10,0.000131481864257278,0.00448368065061262,0.000625296048038282,0.000779058749616618,0.00473338892708177,0.0154123621772334,0.000919482645255255,0.000363718063272234,0.00169040145877569,0.000569113851447466,0.000160374286861978,0.000559189727230293,0.00208991152588959,6.84074149032359e-05,0.00187849448831941,1.1233138646983e-06,3.06264111761481e-05,1.29402403803159e-05,0.0039730718515001,0.00584406063182556,0.00225917308436084,0.00308551676641255,0.00337276617026398,0.00674932409492852,0.0023015230312186,0.00128627300418759,0.00293457521515965,0.00213244258332527,3.75486498724757e-05,0.00190630758498794,0.0013669900810586,0,0,0
P068,"Gasolinas, diésel oil y fuel oils",0.000104331376714598,9.66103981881072e-06,0.000267323158297483,0.000132753846791855,8.27325889854896e-05,0.000150439397548899,0.000106847365065408,0.000103464661768395,0.00013391909086861,0.000264134727425613,2.60728242751605e-05,0.000244624066457126,0.00015457334331794,0.00017262091853659,0.000184490052751993,8.58484928572705e-06,9.133547006784e-05,0.000420431125649667,0.000433460462284795,0.000367031552091807,6.43113473726583e-05,0.000152993348026256,8.30098221362662e-05,0.000139896005142756,8.38526536663218e-05,0,0.000306956194666823,0.000262109558462629,0.00166796454113722,0.000231338821963975,0.000753441011206855,0.000201658161376628,0.000767489336273755,0.000163300359586792,7.38022844739004e-05,0.000126091488471778,0.000162346614148035,1.86008981570932e-05,7.59830573718531e-05,0.000352903080154866,0.000108555741493187,0.000249557581333359,3.4744695935679e-05,6.83406524977509e-05,0.00012863994176914,0.000125294221833995,0.000199840918612372,0.000139341728962624,0.000275624334788343,3.87918032162362e-05,3.47952752544556e-06,2.06942552534258e-05,0.000385166763787316,2.20879009137478e-05,5.61344248486149e-05,0.000351907809255062,0.000113064288507299,0.000114725904425916,4.07302865641444e-05,8.32455468793618e-05,0.000182436282528615,9.2982750783868e-06,0.000198898654694848,3.13734260065995e-05,3.80630252048918e-05,9.08023265285907e-05,0.000113828716758268,0.000380513287164616,0,0.000787725659316348,1.20000027045569e-05,5.50436201307891e-05,0.000112137064215371,2.50362925989244e-05,1.14392868704454e-05,3.41340334238198e-05,5.15645308938629e-05,9.50702043334201e-05,0.000184726710127056,0.000220435305412969,0.000161314806430178,3.39979719614841e-05,5.05431463640898e-05,0.00013318721959244,8.76958265321199e-06,0,0,1.57713840327695e-05,0,0,0.000185449239485262,0.000126113528671061,8.48983273576849e-05,0.000625570398452857,3.21927139926115e-05,0.0006575861578301,0.000723906156379916,3.24657709735229e-06,7.83743276363986e-06,0.000323744757910236,0.000201316224922153,9.22095102976166e-05,0.000148851044805902,0.00269328564506367,0.00291368073156467,0.000194343796732257,0,0.000231868555359411,0.000666617448440888,0.000105619877514545,1.48094456940295e-05,8.81441619179843e-05,1.61824535787252e-05,1.45472507997121e-06,3.78047771981418e-07,4.00464309564495e-06,4.16748769274773e-06,2.95608900748782e-13,1.63900536563213e-05,4.83543466983542e-06,0.000114521561409689,0.000148436599741129,2.21871940459667e-05,5.97510022973104e-05,0.000161683866321912,3.64962966456674e-05,0.000111823357191339,0.000110481199935708,2.98569186285019e-05,2.15666995171626e-05,0.00017963719528706,0.000117203857595772,2.8664416362623e-05,0.00014547317402311,5.87835936718896e-05,0.00018924946543785,0.00036812317709943,1.72975010976004e-05,3.18608648386824e-05,5.06377618758537e-05,5.92218812008609e-05,2.1455816717477e-05,7.71786943004486e-05,5.06833230721186e-05,2.10878490092628e-05,0.00014334540246188,0.000120884836785301,3.9422652325947e-05,4.0302693962493e-05,0,0,0
P069,"Aceites, grasas lubricantes y otros aceites preparados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0,0,0,0,0,0,0,0,0,0,0,0,4.36067105625772e-16,0,1.67345009451567e-16,0,0,0,0,0,0,0,6.69719231579748e-17,0,6.75598641223553e-17,0,0,0,0,0,0.00153136430766629,0,0.000455765037344396,0,0,1.1976394586232e-15,8.15357238566322e-16,0.000602815819390272,0.000667250632769587,9.80290802672375e-17,4.094713075935e-17,8.45984275557593e-17,9.5760403576487e-05,0.000100258041245569,6.20082286094548e-05,6.29485516952833e-05,0,0,3.08413281943919e-16,3.10502409762932e-08,7.59619519311566e-15,0,0.000353888922228049,0,1.92531083981167e-07,0,2.28468130074731e-16,0,1.20065658727126e-05,2.38348728577497e-17,4.24139317149372e-18,5.51133165603864e-06,0.000868645781493634,0.000181376534138079,0.000157902387206438,0,0,0.00090162789166773,0,0.00186651938152876,3.40521462874092e-05,0.00270845906936131,0.000442775445417344,0.000621710015092169,0.00109701262573863,0.000795865020159211,0.000366924551135955,3.69343152598363e-15,0.00958440289048287,0,0.0753516541734147,0.000474331284725437,0,8.58136411621396e-05,0,0,0,1.40092526904396e-16,0,0,0,8.38347143813468e-21,0.00388231999859932,1.13066925556666e-08,0.000709160505957807,9.82227615174889e-05,0,0,0,1.70765886884642e-05,0.000221615914194243,1.94445947744741e-05,1.44393842751612e-16,0,8.01987588667423e-17,0.0263188247796069,0,9.16016196386742e-07,0,5.78710678051107e-16,7.20125988023413e-16,0,4.0930815151617e-07,0,0,0,0,0,1.3980517696678e-19,0,0,4.25072155259892e-21,0,0,1.34375265582232e-07,0,0,9.11840385022635e-09,0,0,0,2.49375642582221e-21,0,0,3.61607625074552e-17,0.00066855427697601,0,0,0,0,0,2.19038341956734e-17,3.90880565404533e-17,1.2559856841358e-17,7.4255907218245e-17,5.09898512198667e-17,1.05381743392718e-17,2.58345452197113e-17,5.72024356316093e-18,0,0,0
P071,"Abonos, fertilizantes y pesticidas",0.0976992213998967,0.106173503153017,0.0686269777582917,0.137548271132105,0.0970156341906613,0.0383591210710296,0.035393789252988,0.0341426523846105,0.0443915827145835,0.0681174327578284,0.0351691127544548,0.0665948946492087,0.0421435138287792,0.085894749127645,0.104041538527501,0.03425165210625,0.0272712455424594,0.0229706368501487,0.0337944928200709,0.0787865774676835,0.00509679745153537,0,7.15240241583785e-05,0.00453745138226783,7.22502358423189e-05,0.0106302973885696,0.000890689701939574,0.0121928068209609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67658734785313e-05,0,4.8345352065577e-05,0,0,0,0,5.43345385830643e-08,0,0.00232765614732616,0,0.000522942900521762,2.83424827664304e-08,1.87171197159438e-06,0,0,0,0,0,0.0804631160147138,0,0.000357419446611085,0.00174688849685563,0.00758057642024924,1.86162977988391e-05,0,0,0,0,0,0,0,1.38779597087205e-07,0,0,0,0,0,0,0,0,2.34168697735926e-08,0,0,6.74479292779273e-05,0,0,0,0,0,3.74769660242885e-05,0,0,0,0,0,0.000103145847343028,0,3.34910817457149e-06,3.46256786716462e-07,0,5.31283701232249e-06,0,0,0,0,0,0.00021128429156965,0,0,1.81567477126374e-05,0,0,5.78906845086696e-05,0,0,2.55534015710741e-09,0.00627449182288416,0,0.000142786923876019,0,0,0,8.14681496467408e-06,0,0.00128882661964672,0.000125884509548517,0.00292005055467847,1.49416707526899e-05,1.31947718992672e-05,8.17973176953126e-05,0.000665151441636786,0.000229661181889885,3.54225283394845e-07,0.00150056640293833,0.000922034224192727,3.31476598602131e-07,2.07695945344426e-05,0,0,0
P072,"Pinturas, barnices, tintas y productos relacionados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4214519749874e-05,0,0.000236306707473993,0,0,0,0.001106381407011,4.61027049500739e-05,0,4.65708039334569e-05,0,5.9707918587219e-08,0,0,0,2.85110718753226e-05,4.17578097079849e-05,2.10331882516996e-05,5.22455723738407e-10,1.61427994942685e-16,0,4.24104038982362e-05,4.3822643357756e-05,4.95071697539364e-05,0.000527271838615606,0.000164872237695012,0.000401198653773907,0.000332739935705653,0.000346048300623736,5.29265028963846e-05,4.94383950656572e-05,0.00105204974337992,0.000107447674736216,1.58685445493307e-05,8.46004314095633e-05,4.64299256020505e-06,6.66922996847745e-05,0.000110747463497079,1.60405704483984e-05,5.88404641726868e-05,8.20052925056102e-05,4.35788798283316e-05,0,0.00331789346271391,0.000853048261417447,0.00120052162837967,0.00154061775304623,0.00183930694126753,0.00409174942650366,0.00355130891898703,0.00670960991147967,0.0189660898576277,2.25420290256619e-05,0,2.12857992163413e-05,4.24732819264419e-05,0.0286235618980087,0.000544984721899565,0.000284574559523227,0.000193045309995754,0.00315703181022263,0.0038286521478983,0.0191632685800918,3.78143716309408e-07,0.000551247533830577,0.00103180584382958,3.5621218620899e-05,0.00371093554761829,0.00383125974100227,0.00034663837438981,0,0,3.38021268290733e-05,0,0.003557348383067,0.00122377928963333,0.00163978102729118,0.00941688453220955,2.36358530604237e-06,0.000101698391730704,0.00086947663222767,1.91903414405017e-08,0.00249687705368268,0.000495564825769116,0.000430497724201925,0.0105049070601507,0.000395905739700639,0.00557254543188198,8.10795887423468e-05,8.78399757183572e-05,0.000162688752535242,0.000850302280071035,0.000861030076404096,0.000759322049644749,0.000753685985095881,0.00012264845554621,4.37623506533322e-05,0.00035329226055907,0.000778364217351986,0.000566453117561041,0.000302218643241345,0.000590649185483747,1.26813562585244e-10,0.000154241069498122,0.000401848090698657,0.000483231798402403,0.000559961815562916,0.000558402799291021,0.00213947359776859,0.000102286823217447,0.00111298562041538,0.0017749386710494,0.000277793600108796,0.00125261838875244,0.000159249177870806,0.000300737638551633,0.00227863167301573,0.00171251632176545,0,0,0.0023464245988582,0.00185441412012707,0.00199048390905439,0.00111867090434343,0.00103238624408281,0.000829818100440739,0.00079699960876828,0.000944907533712659,0.000110645785121748,0.00153702085981592,0.000978781299786837,2.9801831027542e-05,0.00181512407295949,0.000686197454209239,0,0,0
P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",1.76160723968801e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13810392889286e-05,0.000250192291612052,0,0,0,0.000231474308219812,0.000514034369596479,0.000985348886541225,0.000172707882690739,0.0009953535232012,0,8.49536753634061e-09,0,0.0018744940790654,0.0017162257555707,8.04365361986006e-07,6.79105361293628e-06,2.02226845205575e-07,0.00034056660133754,0.0038359467607176,0.000892133710758973,0.00272238307701621,0.000530313557141834,0.000572078379417539,0.00089233894573246,0.000276696112682168,0.000455269002919304,0.000453638124576818,0.000772741293477922,0.00036672476585289,0.000348697031158966,0.000131686198432613,0.00154331930107153,0.000567610101648868,0.00025003293812115,5.0661732554854e-05,0.000181434630214344,0.000145131083328191,1.09477561946985e-05,6.41794957846572e-05,0.00091456325144696,0.0013893372440166,0.00140402425859968,0.000521670201959044,0.000403907359449084,0.0011411903711667,0.000148108577906416,4.22908668489431e-05,0.000193755528927168,0.000167167760307972,1.12440046872073e-05,0.000153874490740689,7.09540562929711e-07,0,9.12944259230394e-07,0.00143265250363707,0.000126776289116317,0.00266968802817308,0.00208376771018586,0.0022229184130624,0.00133177553833206,0,0.000193474108018988,6.93274818942404e-05,0.000120433456233873,2.98971766025986e-05,0.000109478272593527,0.000243414243041911,0.000235272297508421,0.000328402799620468,0,0,0.00102133408214827,0,0.0136642118866298,0.000891441872778813,0.000129858030980636,0.00179756452714343,0.00188868287824546,0.000141864664751394,0.000172354432357475,0.000369697971461502,0,0,6.0857864286333e-06,3.24389256311804e-06,0.000358160176561007,0.00332230854182007,0.000157920855964482,0.000111663866047912,3.47698849966086e-05,0.000203233844442206,0.000206928291850623,0.000682383196685133,0.0123859504336509,0.00103333011606506,0.000111116287001816,0.000544400243671054,0.000149185725313598,0.000148288658397185,1.02223112239403e-05,9.92566666209819e-05,1.79317862976559e-10,0.000253125230483206,0.000825373913267174,0.000853395793347586,8.20860753582487e-05,0.000229122382900082,0.00021148555541258,0.000120870730937279,7.20483121311726e-05,6.76391093573114e-05,1.21567456062049e-05,0.00281348774352166,6.20872245380218e-05,0.000217190198012829,0.000693332688312606,0.000651913129725089,1.17369530177871e-06,2.32220624687403e-05,0.00114441947322609,0.00157103756903701,0.000803968790968413,0.000270922018880135,0.000292570610824899,0.000183663657008192,0.00054327274301828,0.00100927780819407,0.000980996606789296,0.00290558774980763,0.00187006171964157,0.00050991444083069,0.0012313737751529,0.00332121760876863,0,0,0
P074,Otros productos químicos,0,0.000174260046463392,0,0,0,0.000273213507016469,0.000286922621517003,0.000276780179079276,0.000359863963553489,0,0,3.89347298619755e-05,0,0.000230742848004092,2.98350975591806e-05,0,0,0.00111872718962072,0,0,0,0.00016088389272563,8.91025957251374e-05,0,4.87157908282633e-06,0.00426220121128164,2.93315656713757e-11,0,3.47239116624041e-05,0.000162833832093404,0.000684369411004842,0.0010488515139355,0.000655536612640733,0,4.07561180129664e-09,1.51104433093824e-06,0.000911898900592255,0.000104800573524743,0.000109829372926015,0.00116902749248231,0.00036608319278864,0.000888595752782699,0.000488669812132346,0.000524217500749773,0.000387043943577504,0.000385315602811911,0.000185895782527895,0.000295210229082933,0.000204155372152312,0.000217546767579136,1.84182364250696e-08,0.000210599275206216,0.00179712443084353,0.00205927632176259,0.009107370967642,0.000932603061876155,0.00139379373604871,0.00102552173827714,0.011440229602834,0.00273979919115852,0.00236552681129443,0.00653927093336483,0.00628970906206398,0.00114385402061993,0.00113335221580081,5.93807809064582e-05,0.0040770213606873,0.000866325474823467,0,0.000773581147436428,0.00688939465784947,0.0548631171456695,0.0178760968927487,0.0402667380254778,0.0104349061448133,0.00351535010488287,0.00135101611281406,0.00139323829716505,0.000243059517060574,0.00342323291957852,7.2253558841941e-06,0.000352164490602146,0.000418842518751895,0.0011305380758144,0.000558098013404824,0,0,0.00283723089849561,0,0.00330693704338529,0.000805879970368218,0.00185551207870261,0.00236666055775817,2.94065032339351e-05,0.000102656742146341,0.000431215294178981,0.00113845410272117,0.000186230394160526,0.000661411396314613,0.000206103081973727,0.000437820767296893,8.77979703554726e-05,0.00158253460687146,2.10845776083531e-05,1.46087042497453e-05,0.00028266736906439,3.31658017454609e-05,0.000164673843196237,2.8295498223758e-05,0.00059665284150379,5.22137920403178e-05,1.89548629259219e-06,5.22543771020518e-05,4.0404285788211e-05,2.85645231397628e-05,1.55701861018454e-05,3.15374781623287e-05,1.27270846369465e-10,8.4227926569219e-06,2.44929267479194e-05,0.000727934714575576,0.000370206490405568,0.000666629656130361,1.85952664134618e-05,3.36425871827358e-05,1.65002346683991e-05,9.56268170961009e-05,1.89739258891555e-05,6.19323419391245e-05,2.40772030274e-06,8.38280803070301e-05,0.000256821421643841,0.000955729062616122,0,0.00557903702606329,0.00375068457349022,0.000429817702957336,0.000169456286382692,0.000155495956066411,0.000141874449943225,0.000286289291416983,6.44070097479429e-05,0.0038987917865844,0.00364892879526818,0.00525119552924823,0.000116767947620156,3.12332757262951e-08,7.12066615775065e-05,0.000943802265451905,0,0,0
P075,Productos farmacéuticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618509499855721,0.000350231972138099,0.000214284940689515,0.000899351942473204,0.000216460660378839,4.56893842276548e-05,0,0,0.000782693327014958,0.000682054102219077,0,0,0,0,0,0,7.15713253594278e-05,0.000100512981403792,0.000113544820899499,0.000998235068795095,0.000204625730498141,0.000525389086249435,2.1650795660306e-07,1.4119662324024e-06,0,2.51472660721451e-08,0.000166040259222303,0,3.30487950948156e-05,3.98085143622323e-09,0,8.56347404096296e-05,0.000577986542785372,0.000174920635770221,0.000393513627971614,0,8.5045767657066e-07,7.87425530635026e-07,6.81085382192953e-10,0,0,0,0,0,0,0,1.23256677363174e-08,0,0,0,0.000270380663451207,0,0.000218272719639206,0.000589874091850009,0.00504593700023241,2.39161441643284e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838057603188254,0,0,0.00010118248304984,3.10556491181833e-07,0,3.77726335185612e-05,0,0,0,0,0,3.29809646252863e-05,0,0,0,0,0,1.2518870028598e-06,1.62955064878505e-07,0,0,0,0,0,0,6.31105242688041e-07,3.59302926514892e-05,0,1.60225949988254e-06,0,0,0,3.71337379676984e-05,0,1.02597202889453e-05,5.31449604920247e-06,8.85298481580342e-06,4.95375142247079e-08,0,0,1.53765041692679e-06,0,0,0,0,0,8.3249533370667e-05,4.1235654868459e-05,9.78241794056036e-06,3.01537300403823e-06,4.25341537685128e-07,1.15924240475363e-05,0.000101010432281931,0.00114776445437307,0.00101690297515122,0.000116177331241804,0,0.00131830850772268,0.000709472112024032,0,0,0
P076,Productos de caucho y plástico,0.0058488786629752,0.0020489397881795,0.00414567513296557,0.00415353457743183,0.0070586059861874,0.0357752255445966,0.0362349220809318,0.033916209880741,0.045452205044641,5.58046158946009e-05,0.0130662356436631,0.0261847553161943,0.00909023273693133,0.000921455236954677,0.00017512599040902,0.000282238584970023,0.00292246081444546,0.00539317934370797,0.0124252600495071,0.00114747352503488,0,0.000763983854437472,0.00542916429546979,0,0.0052943593713705,0.0220728960653457,0.00348091323759827,0.00504972660661089,0.00151188481965218,0.00626594334552231,0.00135676273986097,0.00352556572885922,0.00906594277952445,0.000288266282242303,0.000296215044606182,0.0005516011563414,0.00856276647055702,0.00543263881063362,0.00593173290969456,0.00930826773775627,0.00226216748930367,0.00697396915003161,0.0055111162567033,0.00626221521584143,0.00651471528106772,0.00591665862989037,0.00668693762081833,0.00498521532443498,0.0107730720428199,0.00437682618215249,0.00206108783580863,0.00837835159859889,0.0101799638541725,0.00177853546997479,0.00261597164060957,0.00512511921917487,0.0234535028660384,0.0262361939776127,0.00405844110793723,0.00738293677851842,0.00384698035621983,0.00533776712428759,0.00098507840486591,0.00547724923930396,0.00205267408248279,0.00229555639832623,0.0107189362944039,0.00128324539123735,0,0.0015058533201346,0.059100144430918,0.00383065981926463,0.00922045309872394,0.00998295737376435,0.00888649277194439,0.0271743582577207,0.000445625296955024,0.00187900354151861,0.0012113639834747,0.00329055469068069,0.000539609696197571,0.000423910863820815,0.0027398696516831,0.00312943315710742,0.00115827910466944,0,0,0.0108956796719555,0,0.0548556111915732,0.00817309084150859,0.0042550160621172,0.0554609050142861,0.00754543999876923,0.000977035329688696,0.0139435392915182,0.00806816841593225,0.0126819504755534,0.0117080476553229,0.00201836247219747,0.0135468345326686,0.00670428749757308,0.00391118831804989,0.00960491617889059,0.00980157752681947,0.00191930498953698,0.000309832250559265,0.0125870395787378,0.0119183324363004,0.000392407054570035,0.00350816980775574,0.00231302984111183,0.000770611279283559,0.000640024977566262,0.000440399060411731,0.000118815904628273,0.000459608850203474,4.4095477142287e-10,0.00018768453944629,0.000328155257296611,0.000161768764653664,0.00139416241997528,0.00143369144868039,0.00150694797256009,0.0015629775776523,0.00105440047848663,0.000802788551958385,0.00122195850428835,0.00331614368439838,6.3784254978631e-05,0.000974550961256621,0.0027265960876969,0.0109892503435464,4.55388744077869e-05,0.00385008897099404,0.0179061080728469,0.00382150339441666,0.00195979457482675,0.00179806763153508,0.00166889597759927,0.00181849370959509,0.000424132513017496,0.00614450754810278,0.00228603400847813,0.0029787673570996,0.00290954430948085,0.000909211142113481,0.000492300576942937,0.00172953970427442,0,0,0
P077,Vidrio y productos de vidrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83554939805854e-06,0.000818586161325267,0,0,0,0,0,0,0,0.00722093437454142,0.00218296908185528,0.00578672587568582,2.04140959595116e-05,4.35269559438329e-05,0.000871533964067484,0.000905754710182291,0,0,0,1.88253033028102e-08,0,0,0.00117763546454557,5.2546723024182e-06,0.00348768353519529,0.00927762692137957,0.00172960878769798,0,1.23705044860724e-05,0,0,0,0.000429563977860574,4.42591078498585e-07,5.06001687114661e-07,5.92345614619915e-07,3.84933837746424e-10,6.85504041857297e-06,0,2.94348580184748e-13,1.88189912541254e-06,0,0.000926251752871945,0.000631404002729306,0.00845517795315508,0.000520975545097113,0.0804039336456063,0,0,0,5.32557795911566e-05,0,0.000166174282064531,0,0.00102055949507828,0,0,0,0,0,0.00594421981106999,0.000653720024153729,0.00879559588835469,0,0.000105884336590513,2.68556047405811e-05,0,0.000819167578097289,0,7.1098461643526e-05,0.00560052639342492,2.46791624558445e-05,0.000987836230556916,0,4.62248066139634e-05,7.57832054818601e-07,0,1.97202151627373e-06,1.73504035216306e-07,0.000124191227791005,0.000215476613338661,0,2.2254506146011e-05,4.93523101354905e-10,3.4928724044877e-10,0,1.94681956459073e-06,0,3.71198573431718e-06,0,0.000174458290924962,3.42584504254625e-06,1.61514548393329e-06,0.00014853592708484,3.63271379048033e-07,0,5.6554818677244e-06,2.04057168218386e-06,0,0,0.000171327776820478,6.5954064495612e-05,0,0,0,0,3.78713232099024e-05,5.7492534287791e-05,4.86134365389532e-05,2.47996783311528e-05,2.79617283127378e-05,1.2072573175759e-05,0.000715765804652889,0.000542702464338726,0.00512882453021814,3.15471633392822e-06,0,3.60361847736001e-05,0,0,0,0
P078,Productos de cerámica y arcilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26348091463479e-06,0.000710343564149787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911530349505566,0,2.98257838850868e-06,0,0,0,0,0,0,0,0,0,0,0,7.1751399495612e-07,0,2.15078690839571e-10,5.85401565416605e-06,0,1.65029268366836e-13,0,0.000128225920321832,0,0,0,0,0.000451785580316276,0.0038302271056673,0.00417549339090382,0.000944732346118577,2.65225550245008e-05,0.00288149960556247,0,0,0.00530760219361934,0,0,0,0,0.0692298468601115,0,0,0.00164697044641339,0,1.03296362624519e-05,8.62022975078864e-05,0,0.0265241653038869,0.0271170506384538,0.000231969226382441,0.0132838114724165,2.17754974603203e-06,6.41612051945094e-07,0,0,2.75352772781357e-06,0,3.85638236074084e-06,0,0.000232816540353516,0.000194677910205491,0,4.46234972873539e-05,0,0,0,0,9.4113498232691e-10,9.26226989225958e-05,0,0,7.79649532941396e-06,1.54624001496787e-05,0,1.42428158618417e-07,4.25215642061034e-07,2.17395609279238e-06,3.12599162345019e-08,7.05855320972284e-06,0,3.15162829035124e-08,0.00201385602909521,0,0,0,0,0.000128980143361985,3.19110849250592e-05,1.86851297677002e-05,0.000154071247989571,0.000201091415092341,7.00160197593222e-05,4.64476718616662e-05,7.5546629270027e-05,2.32787191544783e-05,6.44212220705109e-05,0,0.000227256993508402,7.54233719669356e-05,0,0,0
P079,"Cemento, cal y yeso",0,0,0,0,0,0,0,0,0,0.000148797305789508,0.00212000461174176,0,0,0,0,0,0,0,0.063284105384303,0,0,0,0.000517327826674272,0,3.14955926266364e-05,0,0,0,0,0,0,0.00688855286937064,0,5.95644149777057e-05,3.46642422751922e-05,0,0.000851697426846491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346574014049866,0.000668192504505366,0,0,0,0,0,0,0,0,0.00751232246741326,0,0,0,0,2.78253867728472e-07,0,0,0,0,0.00114720059365759,0,7.91831679002757e-06,0,0,0,0,0.00705999574737579,0.0338382300184373,0.311490444438178,0.0555903904613587,0.000151350937392019,0,0,0,0,0,0,0,0.00337726503025995,0,0,0.000139791147727028,0,0,0.00155234209188845,0,0.0704899930265862,0.0553627675617154,0.0715750828082574,0.079683267130349,4.26229131410387e-06,2.61214467380695e-06,0,0,0,0,0.000284987290573392,0,0,4.80035748534598e-06,0,3.07217104670999e-05,0,0,0,0,2.16664750105958e-09,1.78931516587992e-06,0,0,0.000705002084930335,0,4.38918807835576e-07,2.39399786542047e-06,1.11786834739758e-05,0,2.03818496400413e-07,2.73279259643953e-05,0,6.01837313428767e-05,0.00100877165374625,0,0,6.1836491258598e-07,0,0.00685462870286857,0.00020500333747861,0.00233420478840818,0.000480374112728727,1.02088125564285e-06,0.00012852376448397,6.4024395571225e-05,0.00135994762938271,0.000608705821599771,0.000104050084474653,0,4.02554496598382e-05,0.000208236094370777,0,0,0
