origen,codigo,producto,componente,valor_publicado_millones_quetzales,multiplicador_contable,valor_aplicado_millones_quetzales
domestico,P091,Equipo de transporte,ajuste_cif_fob,0,-1,-0
domestico,P092,Muebles,ajuste_cif_fob,0,-1,-0
domestico,P093,Otros artículos n.c.p.,ajuste_cif_fob,0,-1,-0
domestico,P094,Residuos y desechos,ajuste_cif_fob,0,-1,-0
domestico,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",ajuste_cif_fob,0,-1,-0
domestico,P096,Agua natural y distribución de agua natural,ajuste_cif_fob,0,-1,-0
domestico,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",ajuste_cif_fob,0,-1,-0
domestico,P098,Edificaciones residenciales,ajuste_cif_fob,0,-1,-0
domestico,P099,Edificaciones no residenciales,ajuste_cif_fob,0,-1,-0
domestico,P100,Obras de ingeniería civil,ajuste_cif_fob,0,-1,-0
domestico,P101,Servicios generales y especializados de construcción,ajuste_cif_fob,0,-1,-0
domestico,P102,Servicios de comercio,ajuste_cif_fob,0,-1,-0
domestico,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,ajuste_cif_fob,0,-1,-0
domestico,P104,Servicio de transporte de pasajeros por vía terrestre,ajuste_cif_fob,0,-1,-0
domestico,P105,Servicio de transporte de carga por vía terrestre,ajuste_cif_fob,-23.9879956546108,-1,23.9879956546108
domestico,P106,Otros tipos de transporte,ajuste_cif_fob,0,-1,-0
domestico,P107,Servicios de almacenamiento y depósito,ajuste_cif_fob,0,-1,-0
domestico,P108,Otros servicios de apoyo al transporte,ajuste_cif_fob,0,-1,-0
domestico,P109,Servicios postales y de mensajería,ajuste_cif_fob,0,-1,-0
domestico,P110,Servicio de alojamiento,ajuste_cif_fob,0,-1,-0
domestico,P111,Servicio de suministro de comidas y bebidas,ajuste_cif_fob,0,-1,-0
domestico,P112,"Servicios de información, telecomunicaciones y radiodifusión",ajuste_cif_fob,0,-1,-0
domestico,P113,Servicios de banco central,ajuste_cif_fob,0,-1,-0
domestico,P114,Otros servicios financieros y servicios de banca de inversión,ajuste_cif_fob,0,-1,-0
domestico,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),ajuste_cif_fob,0,-1,-0
domestico,P116,"Servicios de seguro, reaseguro y fondos de pensiones",ajuste_cif_fob,0,-1,-0
domestico,P117,Servicios auxiliares de la intermediación financiera,ajuste_cif_fob,0,-1,-0
domestico,P118,Servicios de alquiler de vivienda,ajuste_cif_fob,0,-1,-0
domestico,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",ajuste_cif_fob,0,-1,-0
domestico,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",ajuste_cif_fob,0,-1,-0
domestico,P121,Servicios de tecnología de la información,ajuste_cif_fob,0,-1,-0
domestico,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",ajuste_cif_fob,0,-1,-0
domestico,P123,"Otros servicios profesionales, científicos y técnicos",ajuste_cif_fob,0,-1,-0
domestico,P124,Servicios de publicidad y estudios de mercado,ajuste_cif_fob,0,-1,-0
domestico,P125,Servicios de arrendamiento o alquiler sin operador,ajuste_cif_fob,0,-1,-0
domestico,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,ajuste_cif_fob,0,-1,-0
domestico,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",ajuste_cif_fob,0,-1,-0
domestico,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",ajuste_cif_fob,0,-1,-0
domestico,P129,Servicios de limpieza,ajuste_cif_fob,0,-1,-0
domestico,P130,Servicios telefónicos de centros de llamadas,ajuste_cif_fob,0,-1,-0
domestico,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",ajuste_cif_fob,0,-1,-0
domestico,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",ajuste_cif_fob,0,-1,-0
domestico,P133,Servicios de reparación de otros bienes,ajuste_cif_fob,0,-1,-0
domestico,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",ajuste_cif_fob,0,-1,-0
domestico,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",ajuste_cif_fob,0,-1,-0
domestico,P136,Servicios de manufactura,ajuste_cif_fob,0,-1,-0
domestico,P137,Servicios públicos del gobierno general,ajuste_cif_fob,0,-1,-0
domestico,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",ajuste_cif_fob,0,-1,-0
domestico,P139,Otros servicios administrativos,ajuste_cif_fob,0,-1,-0
domestico,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,ajuste_cif_fob,0,-1,-0
domestico,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,ajuste_cif_fob,0,-1,-0
domestico,P142,Servicios de enseñanza,ajuste_cif_fob,0,-1,-0
domestico,P143,Servicios de hospitalización,ajuste_cif_fob,0,-1,-0
domestico,P144,Servicios médicos y dentales,ajuste_cif_fob,0,-1,-0
domestico,P145,Otros servicios de atención de la salud humana,ajuste_cif_fob,0,-1,-0
domestico,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",ajuste_cif_fob,0,-1,-0
domestico,P147,Servicios de asociaciones que sirven a las empresas,ajuste_cif_fob,0,-1,-0
domestico,P148,Servicios de asociaciones que sirven a los hogares,ajuste_cif_fob,0,-1,-0
domestico,P149,Otros servicios,ajuste_cif_fob,0,-1,-0
domestico,P150,Servicios domésticos,ajuste_cif_fob,0,-1,-0
domestico,P151,Compras directas en el exterior por residentes,ajuste_cif_fob,0,-1,-0
domestico,P152,Compras directas en el territorio nacional por no residentes,ajuste_cif_fob,0,-1,-0
importado,P001,Maíz,exportaciones_fob,16.9603359103098,1,16.9603359103098
importado,P002,Frijoles,exportaciones_fob,0,1,0
importado,P003,Leguminosas (legumbres secas) y semillas oleaginosas,exportaciones_fob,0,1,0
importado,P004,Arroz,exportaciones_fob,0,1,0
importado,P005,Otros cereales,exportaciones_fob,3.2813407429157,1,3.2813407429157
importado,P006,Hortalizas,exportaciones_fob,0,1,0
importado,P007,Sandías y melones,exportaciones_fob,0.179127722,1,0.179127722
importado,P008,Ejotes y arvejas,exportaciones_fob,0,1,0
importado,P009,Raíces y tubérculos,exportaciones_fob,0,1,0
importado,P010,Caña de azúcar y otras plantas azucareras,exportaciones_fob,0,1,0
importado,P011,Tabaco y otras plantas no perennes,exportaciones_fob,0,1,0
importado,P012,"Bananos, plátanos y otros",exportaciones_fob,1.8728408776632,1,1.8728408776632
importado,P013,Frutas tropicales y subtropicales,exportaciones_fob,0,1,0
importado,P014,"Berries, otras frutas y semillas de frutas",exportaciones_fob,0,1,0
importado,P015,Palma africana,exportaciones_fob,0,1,0
importado,P016,Café en grano,exportaciones_fob,0,1,0
importado,P017,Cardamomo,exportaciones_fob,0,1,0
importado,P018,Caucho natural,exportaciones_fob,0,1,0
importado,P019,Propagación de plantas,exportaciones_fob,0,1,0
importado,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",exportaciones_fob,0,1,0
importado,P021,Ganado bovino,exportaciones_fob,0,1,0
importado,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,exportaciones_fob,0,1,0
importado,P023,Aves de corral,exportaciones_fob,0,1,0
importado,P024,Leche cruda,exportaciones_fob,0,1,0
importado,P025,Huevos,exportaciones_fob,0,1,0
importado,P026,Otros productos de animales vivos,exportaciones_fob,0,1,0
importado,P027,Troncos de madera y leña,exportaciones_fob,0,1,0
importado,P028,Productos forestales no madereros,exportaciones_fob,0,1,0
importado,P029,"Peces vivos, frescos o refrigerados",exportaciones_fob,0,1,0
importado,P030,Crustáceos sin congelar y otros productos de la pesca,exportaciones_fob,0,1,0
importado,P031,Petróleo crudo y gas natural,exportaciones_fob,0,1,0
importado,P032,Minerales metálicos,exportaciones_fob,0,1,0
importado,P033,Minerales no metálicos,exportaciones_fob,0.063141415,1,0.063141415
importado,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,exportaciones_fob,0,1,0
importado,P035,Carne y despojos comestibles de ganado porcino,exportaciones_fob,0,1,0
importado,P036,Carne y despojos comestibles de aves,exportaciones_fob,0,1,0
importado,P037,Carne y despojos de otros animales y conservas y preparados de carne,exportaciones_fob,0,1,0
importado,P038,"Pescado congelado, preparado o en conserva y sus productos",exportaciones_fob,0,1,0
importado,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",exportaciones_fob,0,1,0
importado,P040,"Vegetales preparados o en conserva, legumbres y papas",exportaciones_fob,0,1,0
importado,P041,Preparaciones y conservas de frutas y nueces,exportaciones_fob,0,1,0
importado,P042,Jugos de frutas,exportaciones_fob,0,1,0
importado,P043,Aceites de origen vegetal,exportaciones_fob,0,1,0
importado,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",exportaciones_fob,0,1,0
importado,P045,Leche líquida y crema procesada,exportaciones_fob,0,1,0
importado,P046,Otros productos lácteos n.c.p.,exportaciones_fob,0.808288844877424,1,0.808288844877424
importado,P047,Harina de trigo,exportaciones_fob,0,1,0
importado,P048,Arroz sin cáscara,exportaciones_fob,0,1,0
importado,P049,"Otros productos de molinería, almidones y productos de almidón",exportaciones_fob,0,1,0
importado,P050,Pan y otros productos de panadería y repostería n.c.p.,exportaciones_fob,0,1,0
importado,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",exportaciones_fob,0,1,0
importado,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",exportaciones_fob,0,1,0
importado,P053,Productos alimenticios n.c.p.,exportaciones_fob,0,1,0
importado,P054,Preparados para alimentación animal,exportaciones_fob,0,1,0
importado,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",exportaciones_fob,0,1,0
importado,P056,Malta y cerveza de malta,exportaciones_fob,0,1,0
importado,P057,Bebidas no alcohólicas,exportaciones_fob,0,1,0
importado,P058,Aguas minerales y otras aguas embotelladas,exportaciones_fob,0,1,0
importado,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",exportaciones_fob,0,1,0
importado,P060,"Prendas de vestir, adobo y teñido de pieles",exportaciones_fob,0,1,0
importado,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,exportaciones_fob,0,1,0
importado,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",exportaciones_fob,0,1,0
importado,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",exportaciones_fob,0,1,0
importado,P064,Pasta de papel y papel,exportaciones_fob,0,1,0
importado,P065,Envases de papel y cartón,exportaciones_fob,0,1,0
importado,P066,Productos de la edición,exportaciones_fob,0,1,0
importado,P067,Productos de la impresión,exportaciones_fob,0,1,0
importado,P068,"Gasolinas, diésel oil y fuel oils",exportaciones_fob,921.76585411806,1,921.76585411806
importado,P069,"Aceites, grasas lubricantes y otros aceites preparados",exportaciones_fob,4.41639082227831,1,4.41639082227831
importado,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",exportaciones_fob,1254.52007312461,1,1254.52007312461
importado,P071,"Abonos, fertilizantes y pesticidas",exportaciones_fob,0,1,0
importado,P072,"Pinturas, barnices, tintas y productos relacionados",exportaciones_fob,0,1,0
importado,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",exportaciones_fob,0,1,0
importado,P074,Otros productos químicos,exportaciones_fob,205.039543234673,1,205.039543234673
importado,P075,Productos farmacéuticos,exportaciones_fob,0,1,0
importado,P076,Productos de caucho y plástico,exportaciones_fob,0,1,0
importado,P077,Vidrio y productos de vidrio,exportaciones_fob,0,1,0
importado,P078,Productos de cerámica y arcilla,exportaciones_fob,0,1,0
importado,P079,"Cemento, cal y yeso",exportaciones_fob,0,1,0
importado,P080,"Artículos de hormigón, cemento y yeso",exportaciones_fob,0,1,0
importado,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,exportaciones_fob,8.4439546455,1,8.4439546455
importado,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",exportaciones_fob,43.71922,1,43.71922
importado,P083,Productos metálicos estructurales y sus partes de hierro o de acero,exportaciones_fob,0,1,0
importado,P084,Otros productos elaborados de metal,exportaciones_fob,0,1,0
importado,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",exportaciones_fob,447.262552137963,1,447.262552137963
importado,P086,Electrodomésticos y sus partes,exportaciones_fob,25.7316463870096,1,25.7316463870096
importado,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",exportaciones_fob,28.8035822138619,1,28.8035822138619
importado,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",exportaciones_fob,60.3407354925744,1,60.3407354925744
importado,P089,"Equipo y aparatos de radio, televisión y comunicaciones",exportaciones_fob,114.580748828586,1,114.580748828586
importado,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",exportaciones_fob,54.2429717831771,1,54.2429717831771
importado,P091,Equipo de transporte,exportaciones_fob,40.24520136407,1,40.24520136407
importado,P092,Muebles,exportaciones_fob,0,1,0
importado,P093,Otros artículos n.c.p.,exportaciones_fob,119.868795503584,1,119.868795503584
importado,P094,Residuos y desechos,exportaciones_fob,0,1,0
importado,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",exportaciones_fob,0,1,0
importado,P096,Agua natural y distribución de agua natural,exportaciones_fob,0,1,0
importado,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",exportaciones_fob,0,1,0
importado,P098,Edificaciones residenciales,exportaciones_fob,0,1,0
importado,P099,Edificaciones no residenciales,exportaciones_fob,0,1,0
importado,P100,Obras de ingeniería civil,exportaciones_fob,0,1,0
importado,P101,Servicios generales y especializados de construcción,exportaciones_fob,0,1,0
importado,P102,Servicios de comercio,exportaciones_fob,0,1,0
importado,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,exportaciones_fob,0,1,0
importado,P104,Servicio de transporte de pasajeros por vía terrestre,exportaciones_fob,0,1,0
importado,P105,Servicio de transporte de carga por vía terrestre,exportaciones_fob,0,1,0
importado,P106,Otros tipos de transporte,exportaciones_fob,0,1,0
importado,P107,Servicios de almacenamiento y depósito,exportaciones_fob,0,1,0
importado,P108,Otros servicios de apoyo al transporte,exportaciones_fob,0,1,0
importado,P109,Servicios postales y de mensajería,exportaciones_fob,0,1,0
importado,P110,Servicio de alojamiento,exportaciones_fob,0,1,0
importado,P111,Servicio de suministro de comidas y bebidas,exportaciones_fob,0,1,0
importado,P112,"Servicios de información, telecomunicaciones y radiodifusión",exportaciones_fob,0,1,0
importado,P113,Servicios de banco central,exportaciones_fob,0,1,0
importado,P114,Otros servicios financieros y servicios de banca de inversión,exportaciones_fob,0,1,0
importado,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),exportaciones_fob,0,1,0
importado,P116,"Servicios de seguro, reaseguro y fondos de pensiones",exportaciones_fob,0,1,0
importado,P117,Servicios auxiliares de la intermediación financiera,exportaciones_fob,0,1,0
importado,P118,Servicios de alquiler de vivienda,exportaciones_fob,0,1,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",exportaciones_fob,0,1,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",exportaciones_fob,0,1,0
importado,P121,Servicios de tecnología de la información,exportaciones_fob,0,1,0
importado,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",exportaciones_fob,0,1,0
importado,P123,"Otros servicios profesionales, científicos y técnicos",exportaciones_fob,0,1,0
importado,P124,Servicios de publicidad y estudios de mercado,exportaciones_fob,0,1,0
importado,P125,Servicios de arrendamiento o alquiler sin operador,exportaciones_fob,0,1,0
importado,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,exportaciones_fob,0,1,0
importado,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",exportaciones_fob,0,1,0
importado,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",exportaciones_fob,0,1,0
importado,P129,Servicios de limpieza,exportaciones_fob,0,1,0
importado,P130,Servicios telefónicos de centros de llamadas,exportaciones_fob,0,1,0
importado,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",exportaciones_fob,0,1,0
importado,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",exportaciones_fob,0,1,0
importado,P133,Servicios de reparación de otros bienes,exportaciones_fob,0,1,0
importado,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",exportaciones_fob,0,1,0
importado,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",exportaciones_fob,0,1,0
importado,P136,Servicios de manufactura,exportaciones_fob,0,1,0
importado,P137,Servicios públicos del gobierno general,exportaciones_fob,0,1,0
importado,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",exportaciones_fob,0,1,0
importado,P139,Otros servicios administrativos,exportaciones_fob,0,1,0
importado,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,exportaciones_fob,0,1,0
importado,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,exportaciones_fob,0,1,0
importado,P142,Servicios de enseñanza,exportaciones_fob,0,1,0
importado,P143,Servicios de hospitalización,exportaciones_fob,0,1,0
importado,P144,Servicios médicos y dentales,exportaciones_fob,0,1,0
importado,P145,Otros servicios de atención de la salud humana,exportaciones_fob,0,1,0
importado,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",exportaciones_fob,0,1,0
importado,P147,Servicios de asociaciones que sirven a las empresas,exportaciones_fob,0,1,0
importado,P148,Servicios de asociaciones que sirven a los hogares,exportaciones_fob,0,1,0
importado,P149,Otros servicios,exportaciones_fob,0,1,0
importado,P150,Servicios domésticos,exportaciones_fob,0,1,0
importado,P151,Compras directas en el exterior por residentes,exportaciones_fob,0,1,0
importado,P152,Compras directas en el territorio nacional por no residentes,exportaciones_fob,0,1,0
importado,P001,Maíz,consumo_hogares,309.619005224696,1,309.619005224696
importado,P002,Frijoles,consumo_hogares,29.7878265217945,1,29.7878265217945
importado,P003,Leguminosas (legumbres secas) y semillas oleaginosas,consumo_hogares,14.6358989727671,1,14.6358989727671
importado,P004,Arroz,consumo_hogares,0,1,0
importado,P005,Otros cereales,consumo_hogares,5.33895288641943,1,5.33895288641943
importado,P006,Hortalizas,consumo_hogares,75.88972488237,1,75.88972488237
importado,P007,Sandías y melones,consumo_hogares,1.02290721248747,1,1.02290721248747
importado,P008,Ejotes y arvejas,consumo_hogares,2.17362945133074,1,2.17362945133074
importado,P009,Raíces y tubérculos,consumo_hogares,3.72592299863724,1,3.72592299863724
importado,P010,Caña de azúcar y otras plantas azucareras,consumo_hogares,1.13620885674299e-07,1,1.13620885674299e-07
importado,P011,Tabaco y otras plantas no perennes,consumo_hogares,9.03902474860454,1,9.03902474860454
importado,P012,"Bananos, plátanos y otros",consumo_hogares,9.32980215021015,1,9.32980215021015
importado,P013,Frutas tropicales y subtropicales,consumo_hogares,13.3275193143403,1,13.3275193143403
importado,P014,"Berries, otras frutas y semillas de frutas",consumo_hogares,363.332983126795,1,363.332983126795
importado,P015,Palma africana,consumo_hogares,0,1,0
importado,P016,Café en grano,consumo_hogares,0,1,0
importado,P017,Cardamomo,consumo_hogares,0,1,0
importado,P018,Caucho natural,consumo_hogares,0,1,0
importado,P019,Propagación de plantas,consumo_hogares,10.1824415832454,1,10.1824415832454
importado,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",consumo_hogares,30.9454746626395,1,30.9454746626395
importado,P021,Ganado bovino,consumo_hogares,0,1,0
importado,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,consumo_hogares,0,1,0
importado,P023,Aves de corral,consumo_hogares,0,1,0
importado,P024,Leche cruda,consumo_hogares,0,1,0
importado,P025,Huevos,consumo_hogares,560.768378788243,1,560.768378788243
importado,P026,Otros productos de animales vivos,consumo_hogares,0.00191743,1,0.00191743
importado,P027,Troncos de madera y leña,consumo_hogares,0,1,0
importado,P028,Productos forestales no madereros,consumo_hogares,16.836217303885,1,16.836217303885
importado,P029,"Peces vivos, frescos o refrigerados",consumo_hogares,5.1893349742044,1,5.1893349742044
importado,P030,Crustáceos sin congelar y otros productos de la pesca,consumo_hogares,2.24085973725069,1,2.24085973725069
importado,P031,Petróleo crudo y gas natural,consumo_hogares,0,1,0
importado,P032,Minerales metálicos,consumo_hogares,0,1,0
importado,P033,Minerales no metálicos,consumo_hogares,4.64250451760005,1,4.64250451760005
importado,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,consumo_hogares,122.566845482742,1,122.566845482742
importado,P035,Carne y despojos comestibles de ganado porcino,consumo_hogares,18.9600549746644,1,18.9600549746644
importado,P036,Carne y despojos comestibles de aves,consumo_hogares,321.699286016936,1,321.699286016936
importado,P037,Carne y despojos de otros animales y conservas y preparados de carne,consumo_hogares,227.194871191051,1,227.194871191051
importado,P038,"Pescado congelado, preparado o en conserva y sus productos",consumo_hogares,81.4751628525065,1,81.4751628525065
importado,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",consumo_hogares,10.3257718370644,1,10.3257718370644
importado,P040,"Vegetales preparados o en conserva, legumbres y papas",consumo_hogares,99.9835765939993,1,99.9835765939993
importado,P041,Preparaciones y conservas de frutas y nueces,consumo_hogares,259.068513872172,1,259.068513872172
importado,P042,Jugos de frutas,consumo_hogares,29.7335245297111,1,29.7335245297111
importado,P043,Aceites de origen vegetal,consumo_hogares,462.333066085726,1,462.333066085726
importado,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",consumo_hogares,230.045325601844,1,230.045325601844
importado,P045,Leche líquida y crema procesada,consumo_hogares,186.797670721952,1,186.797670721952
importado,P046,Otros productos lácteos n.c.p.,consumo_hogares,653.722495745563,1,653.722495745563
importado,P047,Harina de trigo,consumo_hogares,9.07587055568422,1,9.07587055568422
importado,P048,Arroz sin cáscara,consumo_hogares,23.0073689854856,1,23.0073689854856
importado,P049,"Otros productos de molinería, almidones y productos de almidón",consumo_hogares,499.650404683484,1,499.650404683484
importado,P050,Pan y otros productos de panadería y repostería n.c.p.,consumo_hogares,290.127172547831,1,290.127172547831
importado,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",consumo_hogares,0,1,0
importado,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",consumo_hogares,0,1,0
importado,P053,Productos alimenticios n.c.p.,consumo_hogares,2104.53942072134,1,2104.53942072134
importado,P054,Preparados para alimentación animal,consumo_hogares,181.40109139187,1,181.40109139187
importado,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",consumo_hogares,345.030719726518,1,345.030719726518
importado,P056,Malta y cerveza de malta,consumo_hogares,86.8912813649002,1,86.8912813649002
importado,P057,Bebidas no alcohólicas,consumo_hogares,510.742388571586,1,510.742388571586
importado,P058,Aguas minerales y otras aguas embotelladas,consumo_hogares,5.54932375432106,1,5.54932375432106
importado,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",consumo_hogares,352.324863327821,1,352.324863327821
importado,P060,"Prendas de vestir, adobo y teñido de pieles",consumo_hogares,1796.44091650829,1,1796.44091650829
importado,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,consumo_hogares,211.539184031014,1,211.539184031014
importado,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",consumo_hogares,1134.50067505732,1,1134.50067505732
importado,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",consumo_hogares,7.88564955040037,1,7.88564955040037
importado,P064,Pasta de papel y papel,consumo_hogares,1619.0118735249,1,1619.0118735249
importado,P065,Envases de papel y cartón,consumo_hogares,0.965560099111361,1,0.965560099111361
importado,P066,Productos de la edición,consumo_hogares,283.263094029696,1,283.263094029696
importado,P067,Productos de la impresión,consumo_hogares,14.9936599922449,1,14.9936599922449
importado,P068,"Gasolinas, diésel oil y fuel oils",consumo_hogares,7004.80605076969,1,7004.80605076969
importado,P069,"Aceites, grasas lubricantes y otros aceites preparados",consumo_hogares,47.3890824852331,1,47.3890824852331
importado,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",consumo_hogares,1167.04799007674,1,1167.04799007674
importado,P071,"Abonos, fertilizantes y pesticidas",consumo_hogares,5.5940367295078,1,5.5940367295078
importado,P072,"Pinturas, barnices, tintas y productos relacionados",consumo_hogares,45.8694962792841,1,45.8694962792841
importado,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",consumo_hogares,2096.12203074159,1,2096.12203074159
importado,P074,Otros productos químicos,consumo_hogares,394.830548233483,1,394.830548233483
importado,P075,Productos farmacéuticos,consumo_hogares,2013.8136742489,1,2013.8136742489
importado,P076,Productos de caucho y plástico,consumo_hogares,1208.93243359117,1,1208.93243359117
importado,P077,Vidrio y productos de vidrio,consumo_hogares,56.977035817301,1,56.977035817301
importado,P078,Productos de cerámica y arcilla,consumo_hogares,75.7777164883488,1,75.7777164883488
importado,P079,"Cemento, cal y yeso",consumo_hogares,4.19941114080763,1,4.19941114080763
importado,P080,"Artículos de hormigón, cemento y yeso",consumo_hogares,0.00262967656352612,1,0.00262967656352612
importado,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,consumo_hogares,13.7752186417395,1,13.7752186417395
importado,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",consumo_hogares,0.0348164775019113,1,0.0348164775019113
importado,P083,Productos metálicos estructurales y sus partes de hierro o de acero,consumo_hogares,101.925394348427,1,101.925394348427
importado,P084,Otros productos elaborados de metal,consumo_hogares,478.677036201148,1,478.677036201148
importado,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",consumo_hogares,64.4090835089312,1,64.4090835089312
importado,P086,Electrodomésticos y sus partes,consumo_hogares,738.665821245398,1,738.665821245398
importado,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",consumo_hogares,385.674466727112,1,385.674466727112
importado,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",consumo_hogares,217.539163065463,1,217.539163065463
importado,P089,"Equipo y aparatos de radio, televisión y comunicaciones",consumo_hogares,4258.20014859108,1,4258.20014859108
importado,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",consumo_hogares,154.538611114237,1,154.538611114237
importado,P091,Equipo de transporte,consumo_hogares,2728.01032020631,1,2728.01032020631
importado,P092,Muebles,consumo_hogares,352.399346316234,1,352.399346316234
importado,P093,Otros artículos n.c.p.,consumo_hogares,628.722854225478,1,628.722854225478
importado,P094,Residuos y desechos,consumo_hogares,0,1,0
importado,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",consumo_hogares,136.555813,1,136.555813
importado,P096,Agua natural y distribución de agua natural,consumo_hogares,0,1,0
importado,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",consumo_hogares,0,1,0
importado,P098,Edificaciones residenciales,consumo_hogares,0,1,0
importado,P099,Edificaciones no residenciales,consumo_hogares,0,1,0
importado,P100,Obras de ingeniería civil,consumo_hogares,0,1,0
importado,P101,Servicios generales y especializados de construcción,consumo_hogares,0,1,0
importado,P102,Servicios de comercio,consumo_hogares,0,1,0
importado,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,consumo_hogares,0,1,0
importado,P104,Servicio de transporte de pasajeros por vía terrestre,consumo_hogares,43.4009146595445,1,43.4009146595445
