indicador_id,indicador,unidad,criterio_desempate,posicion_ordenada,rango_con_empates,codigo,producto,producto_produccion_cero,apto_para_simulacion,estado_simulacion,valor
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,54,54,P036,Carne y despojos comestibles de aves,False,True,apto,0.235452190912106
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,55,55,P092,Muebles,False,True,apto,0.234738590570259
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,56,56,P101,Servicios generales y especializados de construcción,False,True,apto,0.234380465994083
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,57,57,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",False,True,apto,0.233056989957118
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,58,58,P106,Otros tipos de transporte,False,True,apto,0.228451869543884
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,59,59,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",False,True,apto,0.225954720622704
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,60,60,P043,Aceites de origen vegetal,False,True,apto,0.217706757665191
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,61,61,P041,Preparaciones y conservas de frutas y nueces,False,True,apto,0.216566820194514
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,62,62,P066,Productos de la edición,False,True,apto,0.212789142627851
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,63,63,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",False,True,apto,0.211201549490762
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,64,64,P035,Carne y despojos comestibles de ganado porcino,False,True,apto,0.210665136030606
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,65,65,P031,Petróleo crudo y gas natural,False,True,apto,0.209564930972576
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,66,66,P078,Productos de cerámica y arcilla,False,True,apto,0.206887678879189
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,67,67,P100,Obras de ingeniería civil,False,True,apto,0.206723337240854
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,68,68,P111,Servicio de suministro de comidas y bebidas,False,True,apto,0.206685253401016
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,69,69,P001,Maíz,False,True,apto,0.205066341840066
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,70,70,P012,"Bananos, plátanos y otros",False,True,apto,0.202214463162424
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,71,71,P032,Minerales metálicos,False,True,apto,0.19794302345683
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,72,72,P109,Servicios postales y de mensajería,False,True,apto,0.197829108911942
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,73,73,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",False,True,apto,0.194447417233578
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,74,74,P098,Edificaciones residenciales,False,True,apto,0.193670601029483
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,75,75,P010,Caña de azúcar y otras plantas azucareras,False,True,apto,0.193055768759693
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,76,76,P009,Raíces y tubérculos,False,True,apto,0.182767932779085
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,77,77,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",False,True,apto,0.180161513288839
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,78,78,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",False,True,apto,0.179759728727779
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,79,79,P079,"Cemento, cal y yeso",False,True,apto,0.177155436622123
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,80,80,P114,Otros servicios financieros y servicios de banca de inversión,False,True,apto,0.17473975432265
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,81,81,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,False,True,apto,0.174630676470155
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,82,82,P018,Caucho natural,False,True,apto,0.174394380483955
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,83,83,P137,Servicios públicos del gobierno general,False,True,apto,0.17432881099731
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,84,84,P015,Palma africana,False,True,apto,0.173887322799293
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,85,85,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",False,True,apto,0.172728779162319
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,86,86,P007,Sandías y melones,False,True,apto,0.17216682066156
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,87,87,P025,Huevos,False,True,apto,0.170660128732302
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,88,88,P080,"Artículos de hormigón, cemento y yeso",False,True,apto,0.169746421532607
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,89,89,P033,Minerales no metálicos,False,True,apto,0.166285301032093
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,90,90,P058,Aguas minerales y otras aguas embotelladas,False,True,apto,0.165413057919392
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,91,91,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",False,True,apto,0.156754021273211
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,92,92,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",False,True,apto,0.156451982340809
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,93,93,P136,Servicios de manufactura,False,True,apto,0.155003047103885
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,94,94,P110,Servicio de alojamiento,False,True,apto,0.154929122443262
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,95,95,P112,"Servicios de información, telecomunicaciones y radiodifusión",False,True,apto,0.152671022915693
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,96,96,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,False,True,apto,0.151888835527997
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,97,97,P014,"Berries, otras frutas y semillas de frutas",False,True,apto,0.151811312219625
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,98,98,P133,Servicios de reparación de otros bienes,False,True,apto,0.147288616694394
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,99,99,P002,Frijoles,False,True,apto,0.146196510702536
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,100,100,P124,Servicios de publicidad y estudios de mercado,False,True,apto,0.14270466787991
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,101,101,P006,Hortalizas,False,True,apto,0.141624522021827
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,102,102,P144,Servicios médicos y dentales,False,True,apto,0.14066109443851
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,103,103,P011,Tabaco y otras plantas no perennes,False,True,apto,0.14040759194531
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,104,104,P108,Otros servicios de apoyo al transporte,False,True,apto,0.139374082078503
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,105,105,P096,Agua natural y distribución de agua natural,False,True,apto,0.138827207423798
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,106,106,P113,Servicios de banco central,False,True,apto,0.138226272008153
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,107,107,P148,Servicios de asociaciones que sirven a los hogares,False,True,apto,0.136766480103648
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,108,108,P121,Servicios de tecnología de la información,False,True,apto,0.136385428391648
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,109,109,P145,Otros servicios de atención de la salud humana,False,True,apto,0.131056889670125
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,110,110,P008,Ejotes y arvejas,False,True,apto,0.12997791132522
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,111,111,P021,Ganado bovino,False,True,apto,0.125824000637748
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,112,112,P094,Residuos y desechos,False,True,apto,0.124118504610373
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,113,113,P026,Otros productos de animales vivos,False,True,apto,0.115241788311207
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,114,114,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,False,True,apto,0.114292030429418
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,115,115,P139,Otros servicios administrativos,False,True,apto,0.113469604803915
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,116,116,P028,Productos forestales no madereros,False,True,apto,0.108083565703988
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,117,117,P143,Servicios de hospitalización,False,True,apto,0.105520393964934
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,118,118,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",False,True,apto,0.103552380725461
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,119,119,P125,Servicios de arrendamiento o alquiler sin operador,False,True,apto,0.100141927343824
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,120,120,P013,Frutas tropicales y subtropicales,False,True,apto,0.0957417377057701
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,121,121,P068,"Gasolinas, diésel oil y fuel oils",False,True,apto,0.0951265332168361
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,122,122,P147,Servicios de asociaciones que sirven a las empresas,False,True,apto,0.087882722776927
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,123,123,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",False,True,apto,0.0862589164234942
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,124,124,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,False,True,apto,0.0859248596934717
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,125,125,P017,Cardamomo,False,True,apto,0.0854625903369398
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,126,126,P016,Café en grano,False,True,apto,0.0853621529349063
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,127,127,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",False,True,apto,0.0842322226338661
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,128,128,P027,Troncos de madera y leña,False,True,apto,0.0740810511333983
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,129,129,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",False,True,apto,0.073627874171302
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,130,130,P117,Servicios auxiliares de la intermediación financiera,False,True,apto,0.0729556073499754
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,131,131,P102,Servicios de comercio,False,True,apto,0.0720640395044682
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,132,132,P129,Servicios de limpieza,False,True,apto,0.0712158360419843
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,133,133,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),False,True,apto,0.0613305284402154
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,134,134,P123,"Otros servicios profesionales, científicos y técnicos",False,True,apto,0.0613060097645435
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,135,135,P107,Servicios de almacenamiento y depósito,False,True,apto,0.0576369814392104
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,136,136,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",False,True,apto,0.0511416039910297
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,137,137,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,False,True,apto,0.0509354948594861
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,138,138,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",False,True,apto,0.0484182183958957
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,139,139,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",False,True,apto,0.0460234096462225
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,140,140,P149,Otros servicios,False,True,apto,0.045735398043806
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,141,141,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",False,True,apto,0.043789897715542
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,142,142,P142,Servicios de enseñanza,False,True,apto,0.0404107766575167
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,143,143,P130,Servicios telefónicos de centros de llamadas,False,True,apto,0.0369071297448946
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,144,144,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,False,True,apto,0.0268837008220452
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,145,145,P118,Servicios de alquiler de vivienda,False,True,apto,0.0121380814565413
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,146,146,P069,"Aceites, grasas lubricantes y otros aceites preparados",True,False,solo_completitud_algebraica,0
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,147,146,P086,Electrodomésticos y sus partes,True,False,solo_completitud_algebraica,0
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,148,146,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",True,False,solo_completitud_algebraica,0
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,149,146,P089,"Equipo y aparatos de radio, televisión y comunicaciones",True,False,solo_completitud_algebraica,0
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,150,146,P150,Servicios domésticos,False,True,apto,0
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,151,146,P151,Compras directas en el exterior por residentes,True,False,solo_completitud_algebraica,0
requerimiento_importacion_total,Requerimiento total de importaciones intermedias,millones por millón de demanda final,codigo_ascendente,152,146,P152,Compras directas en el territorio nacional por no residentes,True,False,solo_completitud_algebraica,0
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,1,1,P150,Servicios domésticos,False,True,apto,1
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,2,2,P118,Servicios de alquiler de vivienda,False,True,apto,0.985627054226479
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,3,3,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,False,True,apto,0.969026400747294
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,4,4,P130,Servicios telefónicos de centros de llamadas,False,True,apto,0.955620623938909
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,5,5,P142,Servicios de enseñanza,False,True,apto,0.953548831082387
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,6,6,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",False,True,apto,0.949335474400063
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,7,7,P149,Otros servicios,False,True,apto,0.94848432151521
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,8,8,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",False,True,apto,0.94666090881926
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,9,9,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",False,True,apto,0.944588551101351
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,10,10,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,False,True,apto,0.942385697797752
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,11,11,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",False,True,apto,0.937791446309213
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,12,12,P107,Servicios de almacenamiento y depósito,False,True,apto,0.929248084832118
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,13,13,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),False,True,apto,0.929076804755124
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,14,14,P123,"Otros servicios profesionales, científicos y técnicos",False,True,apto,0.928407476358328
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,15,15,P129,Servicios de limpieza,False,True,apto,0.918454368970357
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,16,16,P027,Troncos de madera y leña,False,True,apto,0.918172837470578
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,17,17,P102,Servicios de comercio,False,True,apto,0.917315740528035
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,18,18,P117,Servicios auxiliares de la intermediación financiera,False,True,apto,0.91486003940538
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,19,19,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",False,True,apto,0.91421171555367
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,20,20,P016,Café en grano,False,True,apto,0.909518994911223
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,21,21,P017,Cardamomo,False,True,apto,0.908592695193989
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,22,22,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,False,True,apto,0.907494696518635
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,23,23,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",False,True,apto,0.902940559822306
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,24,24,P002,Frijoles,False,True,apto,0.900535949762359
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,25,25,P013,Frutas tropicales y subtropicales,False,True,apto,0.899911227809127
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,26,26,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",False,True,apto,0.899402705391765
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,27,27,P068,"Gasolinas, diésel oil y fuel oils",False,True,apto,0.898396189146996
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,28,28,P147,Servicios de asociaciones que sirven a las empresas,False,True,apto,0.897344301548556
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,29,29,P125,Servicios de arrendamiento o alquiler sin operador,False,True,apto,0.887298866908179
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,30,30,P143,Servicios de hospitalización,False,True,apto,0.8829699444001
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,31,31,P028,Productos forestales no madereros,False,True,apto,0.881934625163759
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,32,32,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",False,True,apto,0.880548366680096
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,33,33,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,False,True,apto,0.877440642118512
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,34,34,P026,Otros productos de animales vivos,False,True,apto,0.877023316340776
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,35,35,P021,Ganado bovino,False,True,apto,0.869428304106763
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,36,36,P139,Otros servicios administrativos,False,True,apto,0.866941575030727
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,37,37,P008,Ejotes y arvejas,False,True,apto,0.864122688424759
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,38,38,P094,Residuos y desechos,False,True,apto,0.860796186195698
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,39,39,P145,Otros servicios de atención de la salud humana,False,True,apto,0.852524502525042
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,40,40,P006,Hortalizas,False,True,apto,0.851803560923651
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,41,41,P011,Tabaco y otras plantas no perennes,False,True,apto,0.851763595569138
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,42,42,P121,Servicios de tecnología de la información,False,True,apto,0.849133368971836
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,43,43,P108,Otros servicios de apoyo al transporte,False,True,apto,0.845916961900725
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,44,44,P096,Agua natural y distribución de agua natural,False,True,apto,0.84531195246635
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,45,45,P144,Servicios médicos y dentales,False,True,apto,0.844688704369553
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,46,46,P133,Servicios de reparación de otros bienes,False,True,apto,0.843299361325547
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,47,47,P014,"Berries, otras frutas y semillas de frutas",False,True,apto,0.842137539368138
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,48,48,P124,Servicios de publicidad y estudios de mercado,False,True,apto,0.841628898960413
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,49,49,P148,Servicios de asociaciones que sirven a los hogares,False,True,apto,0.838682410742673
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,50,50,P113,Servicios de banco central,False,True,apto,0.836442697480403
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,51,51,P112,"Servicios de información, telecomunicaciones y radiodifusión",False,True,apto,0.836391654703318
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,52,52,P136,Servicios de manufactura,False,True,apto,0.834324526577772
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,53,53,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,False,True,apto,0.833193714444127
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,54,54,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",False,True,apto,0.830110824697337
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,55,55,P110,Servicio de alojamiento,False,True,apto,0.828730424837768
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,56,56,P001,Maíz,False,True,apto,0.827822610636612
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,57,57,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",False,True,apto,0.826003467709662
multiplicador_valor_agregado,Multiplicador de valor agregado,millones por millón de demanda final,codigo_ascendente,58,58,P025,Huevos,False,True,apto,0.825366991278467
